,Substance,Source,Type of Event,Region,Event Category,Substance_num,Source_num,Grouped Events
5426,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5427,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5428,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5429,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5430,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5431,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5432,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5433,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5434,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5435,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5436,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5437,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5438,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5439,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5440,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5441,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5442,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5443,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Yellowknife Northwest Territories,7,1,3,
5444,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5445,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5446,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5447,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5448,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5449,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5450,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5451,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5452,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5453,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5454,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5455,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5456,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5457,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5458,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5459,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5460,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5461,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5462,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5463,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5464,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5465,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5466,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5467,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5468,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5469,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5470,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5471,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5472,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5473,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5474,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5475,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5476,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5477,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5478,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5479,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5480,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5481,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5482,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5483,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,British Columbia,7,1,3,
5484,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5485,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5486,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5487,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5488,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5489,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5490,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5491,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5492,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5493,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5494,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5495,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5496,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5497,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5498,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5499,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5500,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5501,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5502,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5503,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5504,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5505,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5506,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5507,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5508,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5509,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5510,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5511,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5512,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5513,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5514,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5515,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5516,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5517,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5518,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5519,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5520,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5521,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5522,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5523,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Alberta,7,1,3,
5524,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5525,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5526,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5527,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5528,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5529,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5530,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5531,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5532,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5533,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5534,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5535,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5536,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5537,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5538,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5539,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5540,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5541,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5542,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5543,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5544,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5545,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5546,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5547,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5548,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5549,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
5550,Opioids,Emergency Medical Services (EMS),EMS responses to suspected opioid-related overdoses,Saskatchewan,7,1,3,
